regulator,coef_tumor,sem_tumor
TMEM205,5.078793162629392e-05,0.0002148485587191
ATP5MC3,5.075993664329429e-05,0.0001678613907709
NASP,4.701306021706894e-05,8.169285343456288e-05
ARPC2,4.652789060015222e-05,0.0002571241824554
NUDT19,4.352117948683443e-05,0.0002410629541803
SFXN1,4.236107000220649e-05,0.0002913683565922
TNS1,4.105040116095535e-05,0.0002321829391287
MED15,3.993579963468792e-05,0.0001319046028973
HDAC1,3.887457280921627e-05,0.000232823085655
INPP5K,3.7271145494433e-05,0.0002652533521978
HMBS,3.640779063600122e-05,0.0001951597791422
ZNF648,3.632770950827914e-05,0.0002187325755202
RNF216,3.344266622303317e-05,0.0001739951069128
PRDM15,2.5444580930527217e-05,0.0002282903563317
CDIPT,2.2966135542795063e-05,0.0001635527518146
MYL9,2.0343928429907225e-05,0.0002155692384186
FDX2,1.921530837079737e-05,0.000128031265142
THAP11,1.871312464169965e-05,0.0002528201825262
SLC38A6,1.78482023311033e-05,0.0002817810375398
ST3GAL1,1.356993774786837e-05,0.0001823013382769
ABITRAM,1.2084956476921904e-05,0.0001097716210017
REST,7.2739363820894035e-06,0.0001872414786717
ATG9A,3.3433945291212307e-06,0.0001303566421396
STAG1,1.7665354769705624e-06,0.00021166990263
NUFIP2,-2.8591887734885614e-07,0.0002602655780181
COQ4,-6.0018366743460914e-06,0.0001508613815003
NDRG1,-6.564637651087319e-06,0.0003149148683168
TET2,-7.745440920539334e-06,0.0002357506144964
TMEM245,-7.856917414391946e-06,0.0001825952728299
ADGRG5,-9.35065347473726e-06,0.0003161946816776
OSR1,-1.1998709420606364e-05,0.0001332735858811
AKR1C3,-1.822945218133017e-05,0.0001925443656405
METTL1,-1.883171360710896e-05,0.0001384761442585
UBAP2L,-2.1768697216133503e-05,0.0004554877031223
MFSD4B,-2.2220703824766024e-05,0.0001576699756389
HMGN4,-2.3199888838493373e-05,0.0002988887134129
GSTCD,-2.5067065204136743e-05,0.0003308825830772
ADCY4,-2.5783255770786844e-05,0.0001044508926275
IQGAP3,-3.231680142628296e-05,0.000176282350238
PHF8,-3.3402279828329e-05,0.0003434587208642
RAF1,-3.4125790246293814e-05,0.0001904429037235
BRAP,-3.749445897333148e-05,0.0002166969426286
AEBP2,-4.00182443308176e-05,0.0002604088464269
PAX9,-4.044635913814445e-05,0.0001201280319094
SMARCA5,-4.267132114073659e-05,0.0002167302342011
ANKRD49,-4.4980864583230495e-05,0.0001420188752837
PRB4,-4.632436957080783e-05,0.0001746827678076
XIAP,-4.856497518682817e-05,0.0001385333160595
FBXL3,-4.988647566099551e-05,0.0002784372386821
CCND2,-5.0149226734615895e-05,4.8557248471000966e-05
GP9,-5.3005554934239726e-05,0.0003145144095482
SLC35C2,-5.366351803289149e-05,0.0001005712932053
GPRIN3,-5.895973720865864e-05,0.000244192546937
PRSS21,-6.062321966587316e-05,0.0001665306822574
CLASRP,-6.246256958691954e-05,0.0002655465232012
BTLA,-6.292849599156986e-05,0.0002386207958576
BHLHE40,-6.419212181444263e-05,0.0002015693442475
EHMT2,-6.469844612974137e-05,0.0002984279165406
FAM98B,-6.504585137868692e-05,0.0001374947430836
STRN,-6.555518246727087e-05,0.0002488898998808
IL23R,-6.886452816996006e-05,0.0002218440164863
GMEB1,-7.446915550815686e-05,0.0003104446485349
TMEM181,-7.508570900759422e-05,0.0004047816190252
DCUN1D1,-7.580816309415827e-05,0.0001292054079565
RBFA,-7.796436184015501e-05,0.000319649908735
NACC2,-8.048687583605832e-05,9.61382718774299e-05
ACYP2,-8.168637070042061e-05,0.0002618003332568
SNTB1,-8.389709111075918e-05,0.0001305403434998
MBOAT1,-8.580683333318528e-05,0.000301686652551
CASK,-8.866328545439355e-05,0.0001660883358965
FANCF,-8.887551031464101e-05,0.0001814123914577
NSUN4,-9.195343641946444e-05,0.000201850288746
GLRX3,-9.302956368549576e-05,0.0001538578839805
CSNK2A2,-9.579015965174091e-05,0.0001248214944319
ATP5MF-PTCD1,-9.600312100688188e-05,0.0001652138463609
INO80,-9.724788430982708e-05,0.0001227920092206
NFE2L1,-9.941811645144292e-05,0.0001253677706073
ANKAR,-0.0001000354885688,0.0001990767209626
SRRD,-0.0001005564121077,0.0004140499896546
PPP4C,-0.0001037404826453,0.0002712256155832
UQCRQ,-0.000104655243935,0.0001323932593465
EID2,-0.0001122112264159,0.0001535454482015
SMNDC1,-0.0001145113230656,0.0001708395419899
C21orf58,-0.000114634862593,0.0001964847804656
RNF7,-0.0001153464579914,0.0001560515493285
SP140L,-0.0001179969415243,2.4014694826111334e-05
PDSS1,-0.0001189800775763,0.0001113565204985
DEAF1,-0.0001190612701532,0.0001501081538665
DARS1,-0.0001203879574174,0.0002755149285506
THNSL1,-0.000122251942498,0.0001732854966522
SEC63,-0.0001272111069421,8.948336611797353e-05
ISCA1,-0.0001284018649711,8.070617350652051e-05
NELFCD,-0.0001338805516364,0.0002289349980436
FBXL20,-0.0001363105044346,7.767491323101318e-05
C8orf33,-0.0001422321723421,6.484268313634228e-05
KIAA0319L,-0.0001435882731012,0.0001802629318511
IL2RA,-0.0001462205480444,0.0002433749333111
COPS9,-0.0001462568814931,0.0003274866614992
DPH2,-0.0001497679761219,0.0002116835575449
SH3GL1,-0.0001501564695824,0.0001413644323932
HBS1L,-0.0001504921591554,9.233795962112152e-05
LYRM2,-0.0001537710781529,0.0002674555463929
PIK3C2B,-0.000156209479426,0.0001219689983103
ZNF658,-0.0001577918484644,0.0002711122525714
BTBD2,-0.0001619404339535,0.0002312337160201
ANP32B,-0.0001627900891404,0.0002114108119898
PPARA,-0.0001642797127326,0.0001461677700554
MRPL3,-0.0001670790549905,0.0001810948265771
SUPT3H,-0.0001686587592541,0.0001574652649469
KLF15,-0.0001692721304352,0.0001465936104057
BRD1,-0.0001700228105811,0.0002484725556086
FAM204A,-0.0001705365088887,0.0001798209888062
VWF,-0.0001723035854935,0.0001232621222002
MYC,-0.0001734618003291,0.0001968436217981
TOMM40,-0.0001734781628168,0.0006032111072606
UNK,-0.0001759259196308,0.0001786846876108
NADK2,-0.0001810579885018,0.000226425350316
SMARCC1,-0.0001826373394406,0.0002647242485185
FAM98C,-0.0001847479262252,7.619188708288558e-05
SESTD1,-0.0001854002246202,6.87932382854395e-05
UBR1,-0.0001857859376852,0.0004770957693997
SND1,-0.0001883518593378,0.0003090550967856
SNPH,-0.0001917738881789,4.409082097409028e-05
CCS,-0.0001932608530398,0.0002685042293626
RAB21,-0.0001943699327016,0.0003101499071783
ZNF408,-0.0001954325305424,0.0001870903700954
ATP5PD,-0.0001972658068216,0.0001927079401351
MRPL49,-0.0001995936576266,0.0002123419084375
HNF4A,-0.0002000787755859,6.822606457237541e-05
CTPS1,-0.0002015944681753,0.0003853419937158
UQCC3,-0.0002022249529076,0.0001435342996265
DUSP12,-0.0002029485013757,0.0001053023323206
PHACTR4,-0.0002053362193284,0.0001171951530408
MCAT,-0.0002078274317418,0.0001809439936476
PAX6,-0.0002164808023548,0.0001379509912465
CCDC28B,-0.0002186694396181,0.0002369396826023
GZF1,-0.0002189354727119,0.0001595998916095
MTMR3,-0.0002204730752347,0.0002745554399897
HECTD1,-0.0002215458265773,0.0002483299951047
TRMT6,-0.0002222924361546,0.000343555008944
R3HCC1L,-0.0002231250762128,0.0002234491559802
KMT5A,-0.0002240651485109,0.00014040721008
ATP5F1D,-0.0002244194156414,0.0001093251452149
ZNF92,-0.0002247725308615,0.0001678288531979
BRIP1,-0.0002267938233195,0.0001386006576306
MOSMO,-0.0002269570694093,0.0001390818549933
AKR1C1,-0.0002274737352039,9.522135824473368e-05
PROZ,-0.0002321100083027,0.0002562057453129
LAMTOR4,-0.0002325775801216,0.0002810647739247
WDR26,-0.0002342441928313,0.0002679714850145
VEZF1,-0.0002369067454358,0.0001743739807003
C10orf95,-0.0002376491170711,0.0001185083401974
ERF,-0.0002383748405313,0.0005610333624441
GBX2,-0.0002391960298681,0.0001010161571309
NCAM1,-0.0002420929746542,0.0003716321680097
IL6ST,-0.0002434158056967,0.0001583722524585
MRPS11,-0.0002439400683931,0.0001439796106768
ZNF726,-0.0002447998749435,0.0002504984333466
CBX5,-0.0002487465274083,0.000391450471261
THAP7,-0.0002488745474996,0.0002758812380355
LAMTOR3,-0.0002517922195345,0.0003509596597749
OS9,-0.0002557282915514,0.0001863889508418
FN3K,-0.0002559152513622,0.000156764737615
HSFX1,-0.0002590430497743,0.0001395630574601
ZNF627,-0.000259311182254,0.0001705460194538
SLC7A11,-0.0002615426102673,0.0001838747034872
PCNX4,-0.0002641563565007,0.0001165157451354
CAPN5,-0.0002646977287465,0.0001959616750441
MT1E,-0.0002669122133559,0.0001157522405461
FLAD1,-0.0002678240756618,0.0003305605401329
PHF19,-0.0002682493592938,0.0002296737650555
LZIC,-0.0002689102045987,0.0002110966980552
USO1,-0.0002722146053835,0.0002636735631274
USP16,-0.0002728632086358,0.0002982669855354
SYNCRIP,-0.0002750157244335,0.0003242677997801
MATR3,-0.0002757622607437,0.0001588337766652
RDH13,-0.0002784513769567,8.2896687288224e-05
TSEN2,-0.0002788541253612,0.0001427536435007
CCL5,-0.0002806186245016,0.0002040852285883
BCLAF1,-0.0002806528867516,0.0002283057403637
AASDHPPT,-0.000281808872304,0.0002479825623722
ACLY,-0.0002851461742406,0.000229190964119
NCLN,-0.0002887599589951,0.0001474344366532
TOE1,-0.0002973752004538,0.0002593562520409
HMGN5,-0.0002980673894832,0.0002069680655138
AP4M1,-0.0002990086420954,0.0002253015088448
RNF214,-0.0003002599404037,0.0002716888109762
LCK,-0.0003002631877444,9.402053124515937e-05
TMEM217,-0.0003025170870923,0.0002471869916716
ZNF630,-0.0003117181910407,0.0002905272837585
R3HDM1,-0.0003122195320667,0.0002392053735216
VPS26B,-0.000318878731085,0.000203164725715
CDCA3,-0.0003192956516139,5.8348013072098814e-05
CCDC137,-0.0003218698235476,0.0002215893165079
PREX1,-0.0003220441883599,0.0003817052052021
CLIP2,-0.0003230340123716,0.0001587565607184
FAM83F,-0.0003255619890063,0.0001767719759511
CDC34,-0.0003257028431382,9.221383984539584e-05
AVPR2,-0.0003270866842252,9.181034703766226e-05
TRMT61A,-0.0003272321404694,0.0002912310877544
RARA,-0.0003298759172952,0.0002015703571117
SAP30,-0.0003307194148945,0.0004591862567844
TARDBP,-0.0003313216432227,0.0002652936840787
HEATR3,-0.0003338616689716,0.0001954358908117
COMMD4,-0.0003352683250355,0.0002039679345379
CEP104,-0.0003353265408556,8.42413718400125e-05
TWNK,-0.0003378354562246,0.0001552387037366
SCAF8,-0.000338135774034,0.000185660342372
ZNF280D,-0.000338862699349,0.0002162126240774
MKNK2,-0.0003389786086326,0.0001819312542192
FADS1,-0.0003464136925059,0.0002849460412858
GOLGA3,-0.0003470157050055,0.0001681944889066
PDIA6,-0.0003492422355807,0.0001743329047819
CERT1,-0.0003504516354862,0.00024884511429
PRCC,-0.0003505867135471,0.0002237148896919
RPUSD1,-0.0003521260543751,0.0002533983309851
CCP110,-0.0003551254635819,0.0001041441066634
PLOD3,-0.0003630120011672,0.0002779658578783
CEP89,-0.0003634178643349,0.0001581248138891
BNIP3,-0.0003657348209272,0.0001982143159904
RNFT1,-0.0003684837457982,0.0002571758687541
MYRFL,-0.0003708240787602,0.0002015921435322
TCEAL1,-0.0003722041367429,0.0005148517193039
MRPS15,-0.0003737590523369,8.751890029106877e-05
AKR7A2,-0.0003743905568013,0.0001672959702712
CKLF-CMTM1,-0.0003753790291553,0.0002385223011525
ZNF710,-0.0003772617133554,4.153886139113793e-05
CCR4,-0.0003777430008717,0.0001300292382747
RTTN,-0.0003808527630602,0.000174941796981
USF2,-0.0003883143555982,0.0002738976223787
GMEB2,-0.0003891114280299,0.0001765328893628
BCL6,-0.0003933171941478,0.0003391109041485
CELF2,-0.0003958641099048,0.0002434250379849
NUDT13,-0.0003986622373027,0.0001175604595614
SMYD2,-0.0003988695500652,0.0002258700560243
RNF2,-0.0004037609119018,0.0004732640913141
ZNHIT3,-0.0004074176505702,0.0001184523181973
SLC11A2,-0.0004082905621929,0.0002092293793098
MLYCD,-0.0004083817573166,0.0001163959555677
IL3,-0.0004090498321375,0.0003383070147642
TMED2,-0.0004109713729514,8.308343922039765e-05
EGR3,-0.0004119915618611,0.0001926323419
HNRNPA1,-0.0004136192319267,0.0003328992266854
ALG13,-0.0004137678009773,0.0002561717199706
IL12RB2,-0.000413998126667,0.0002177425874039
NFAT5,-0.0004170876642072,6.507906767916505e-05
CSK,-0.0004229251580089,0.000160654705484
MAP6D1,-0.0004247173851698,0.0003120023608279
CAMLG,-0.0004271717080405,0.0001162104614286
CD274,-0.0004321017607109,6.883335394733326e-05
TCEAL3,-0.000433026732724,0.0001055589172609
PPP1R15B,-0.0004364680363093,0.0002053912677406
PPP1R13L,-0.0004388906604897,0.0001463501443518
NUDT1,-0.0004411679226491,0.0002010112725161
SLC25A22,-0.0004423674529291,8.288265754446359e-05
TRMT10A,-0.0004424467099234,0.0003460549458835
LPL,-0.000442632508315,0.0001030095331729
ELP4,-0.0004456274821093,0.0001198858560168
MAGEH1,-0.000446754509889,0.0002127367565733
TMEM265,-0.0004494076034088,8.306534506116805e-05
VPS26A,-0.0004571643910144,0.0001208575078571
PODXL,-0.0004595355730126,0.0002451144215975
LMTK2,-0.0004625748178066,0.0002576998031867
CYTH3,-0.0004635024566993,0.0001813705155561
ZBED5,-0.000465337009146,0.0001040301419793
LSR,-0.0004666286766494,7.565802015049293e-05
VPS29,-0.0004686709862692,0.0001357306796139
BIK,-0.0004692558119386,0.0001313673521613
SERINC5,-0.0004695890709563,0.0002798126601565
NEK1,-0.0004702550244387,3.956361546771066e-05
TNK1,-0.0004708145487454,0.0001392316167701
MRPL21,-0.0004728636170827,0.000146862156675
KICS2,-0.0004745906255981,0.0001279626295084
PRIMPOL,-0.0004760159954835,0.0002590980032906
ZBTB33,-0.0004805987167763,0.0002207739455021
XRCC2,-0.000483028303183,0.0001455879341135
TSC22D2,-0.0004871370748207,0.0002633194297639
LINC02693,-0.0004873642692548,0.0001972002432067
LUC7L3,-0.0004881077825908,0.0002990290714118
DNAJC2,-0.0004898946654974,0.0001351983478359
ZNF644,-0.0004928238052362,0.0002943550792898
MVD,-0.0004968865782788,0.0001318319605484
EP300,-0.0005054064305795,0.0001242754232115
TATDN2,-0.0005111665598473,0.0002557791715677
GPATCH3,-0.0005112136437827,0.000204180978726
RBSN,-0.0005119916593343,0.0003228493747496
CKAP2L,-0.000513496063189,9.468577119685798e-05
LTB4R,-0.0005164900315647,0.0001112449762884
MRPS27,-0.0005174325321416,0.0001515927888702
RHOC,-0.0005200818587426,9.664775546342164e-05
SKI,-0.0005220772254687,0.0003087132440134
WIPI2,-0.0005298866628012,0.0002336056888802
MRPS25,-0.0005318671954009,0.0001104219423604
SUGP1,-0.0005323435541233,0.000149137652294
TRIM14,-0.0005339128374078,0.0001553393636151
MYO9A,-0.0005367187633204,0.0001749008918681
VPS9D1,-0.0005372624143328,0.0001251654251246
KEAP1,-0.0005432751686032,0.0004427923194517
YY1,-0.0005466561659959,0.0002459577737363
RNF111,-0.0005497108187838,0.0004036571194703
APBB1IP,-0.0005502225387821,0.0002522166869923
GLS2,-0.0005503046736604,0.0002142397451752
ITPA,-0.0005530394627873,0.0001646385335257
RASA4B,-0.0005561159465204,0.0001017180071598
XPR1,-0.0005572157907108,0.0003500823797186
SASH3,-0.0005572495390944,0.0003561913176844
PTCD2,-0.0005614744004792,8.62663819900667e-05
MEST,-0.0005668672739986,0.00025775530836
PSMD10,-0.000566985379554,0.0001002321199026
GGACT,-0.000570820076721,0.0001237129621129
HSPE1,-0.0005734305273808,0.0002316311088021
MRPL16,-0.0005740251535429,0.0001975198802406
CISD1,-0.0005811221514041,0.0001605385428521
CCDC169-SOHLH2,-0.0005829200300011,0.0002619476678376
ZC3H4,-0.0005842674303392,0.000422071428777
RAVER1,-0.0005850245454363,0.0001236511196167
LARP1,-0.0005867775414208,0.0002064206854068
YPEL2,-0.0005878233861093,0.000325647579374
MRPL22,-0.0005902268096642,0.0001425083343105
DAXX,-0.0005929977820694,0.0001670827320887
CDKN2A,-0.0005964310273748,0.0002203643338106
SEC14L2,-0.0005972818129131,0.0001937642536592
AGRN,-0.0006022954476833,8.424797429883955e-05
CLDN7,-0.0006036416323845,0.0003800649332627
IL17F,-0.0006052853163114,0.0002457048561535
TMEM167A,-0.0006079780893545,0.0001247261124495
CIR1,-0.0006107783374743,6.463491559097179e-05
PACS2,-0.0006129241051856,0.0001158970508988
ARNT,-0.0006145944155772,0.0002346482211365
HTT,-0.000620648229115,5.641913434238809e-05
COL4A1,-0.0006210203030137,0.0001215717829172
WARS1,-0.0006230952565698,0.0002917411787673
LCAT,-0.0006256229935246,0.0001417790248667
TMED10,-0.0006286780083892,0.0001441227269058
IMPDH2,-0.00063422587101,8.765622291323623e-05
ACTR8,-0.0006344393745069,0.0001067338340608
WRAP53,-0.0006368449113124,0.0002219077817564
PTPN1,-0.000641078831361,0.0002736563076379
ATP5F1E,-0.0006456509317842,0.0002313226884698
PCGF1,-0.0006471691645557,0.0003294881096145
SH2D4A,-0.0006493017592069,0.0003012775302744
TAX1BP1,-0.0006509881267006,0.0002485726131682
EIF4A2,-0.0006522215608732,0.000137058394201
CAV1,-0.0006529358269229,0.0002037033015409
NDUFS8,-0.0006533905946297,0.0001990721375693
ATF4,-0.0006537352801069,0.0002552043994977
GATAD2B,-0.0006540987318437,0.0001431233773456
C8orf82,-0.0006577001315307,0.0003334991758019
ZNF703,-0.0006583856392176,0.0001976010090044
C12orf57,-0.000660550574916,0.000201837874918
PODXL2,-0.000660761829212,0.0002256782972361
FGFR1OP2,-0.0006612076274029,0.0003672784008283
GBA1,-0.0006614943007029,7.597195167513843e-05
FARSA,-0.000661547207328,0.0002035056566313
JOSD2,-0.000663678860791,0.0002347881144738
PIGX,-0.0006641316513819,0.000240294727054
SMAD7,-0.0006671337386049,0.0001720155916326
TEDC2,-0.0006672724983145,8.707246532708006e-05
CCR10,-0.0006675719161019,4.587215337128252e-05
BAMBI,-0.0006690000195605,0.0001168595150075
EXTL2,-0.0006726923282705,0.0001539362467909
RNASEH1,-0.0006752475616459,0.0001977261234873
OXA1L,-0.0006820953004166,0.0002100127845667
BORCS8-MEF2B,-0.0006856824572358,0.0001644024367575
FAM13B,-0.0006896777002328,0.0001694369834109
HSPBAP1,-0.0006907942446638,9.622099648116012e-05
MRPL36,-0.0006914998151067,0.0002829833012893
DNAAF10,-0.0006924397476716,0.000213559979997
STK10,-0.0007005027753324,0.0001229838388179
H2AZ1,-0.000703392859407,0.0001801989288777
GRWD1,-0.0007044884401312,0.0001367584474638
PAK2,-0.0007045106513169,0.0001345075224493
DPF1,-0.0007045268225814,0.0001416159105581
ZC3H12A,-0.0007086555663766,0.0001976984307815
PHF23,-0.0007098770973282,0.0001268946023444
CUL4B,-0.000711003748925,0.000134372742103
GPR15,-0.0007110186827167,0.0001670346337403
KLF4,-0.0007110818583788,7.189517322466588e-05
FAM13A,-0.0007116268437416,0.0002016378502853
CEP68,-0.0007127385932232,6.748670692978423e-05
ASCC2,-0.0007180901162524,0.0003005542025872
NCALD,-0.0007199030161166,0.0001289799428988
ASB6,-0.0007252957210921,0.000265615167037
RALBP1,-0.0007269504589046,0.0001663016975763
YME1L1,-0.0007319026104629,0.0002443758473461
TTC14,-0.0007323226472305,0.0002178893405068
RHNO1,-0.0007359274858651,0.0002666648306629
PMPCB,-0.0007359882165383,0.0002004142130755
FBXO3,-0.0007392864300624,7.111570322942178e-05
RCN1,-0.0007407116261955,0.0001066691599719
CCDC93,-0.0007462662631871,0.0001921347819581
PGM1,-0.000749222374959,0.0002704174205788
PEAK3,-0.0007494858030244,0.0001991843964823
RIDA,-0.0007524068000793,0.000272649646971
SERF2,-0.0007525947853105,0.0001324038289122
HYKK,-0.000752936709249,0.0001623343898951
ATG14,-0.0007549559680083,0.0004059671222888
RPL29,-0.0007583513843206,0.0001316022461331
ZFP82,-0.0007593445257908,0.0002543356681904
SP5,-0.0007595418838072,0.0001170713996834
NAMPT,-0.0007607054287287,0.0001333150102036
CIB2,-0.0007611035985869,0.0001923519222991
ALMS1,-0.0007618253260186,4.0253501110922325e-05
CKAP2,-0.0007626401567322,0.000234448247422
SLC24A1,-0.0007634806962178,0.0003696631906906
ZCCHC4,-0.0007640941600649,6.688026913594383e-05
PRDX3,-0.0007687188067237,0.0002680780370131
PDSS2,-0.0007687717450019,0.000171521040671
ZNF652,-0.0007707373384893,0.0002496193397426
PTDSS1,-0.0007755132432022,0.0002825196390809
TNPO3,-0.0007760977411898,0.0001200609305704
OAF,-0.0007763314873379,9.2754598291304e-05
UQCRC2,-0.0007837952493699,8.669094999286542e-05
UCK2,-0.0007866585617287,0.0001595780379894
LRIF1,-0.0007920535606122,0.0002312172097366
KPNA1,-0.0007934813376984,0.0003980714054544
TPST1,-0.000795158390604,0.0002397447161338
KLF3,-0.0007989266799747,0.0003121681531637
TM9SF3,-0.0008037697655443,6.810450366908507e-05
PTPN6,-0.0008116260160635,0.0001503902729511
ST6GALNAC6,-0.0008169223831161,0.0001419886158714
EXOSC1,-0.0008174147038942,0.0001428921095541
H4C1,-0.0008215558042908,0.000272955506419
SUPT4H1,-0.0008218330786147,0.0001425328006471
PFN2,-0.0008231222059862,0.0002092990224902
ARF1,-0.0008236265103744,0.0001524327872386
MAP4K1,-0.0008256963368184,0.0002926132916306
UMPS,-0.0008261570158042,0.0002957155052754
HDAC8,-0.00082674081016,0.0003051326863812
MPP2,-0.000826835083886,0.0002615000387463
CFAP97,-0.0008277204008567,0.0002010591228467
CDYL,-0.0008297523856247,0.0001716292167464
GAS6,-0.0008310497301571,0.000194098140959
ATP6V1E1,-0.0008379268547459,0.0001938819085255
CTBP1,-0.0008387206981058,0.0002427552808575
SLC35E3,-0.0008394553085861,7.80574542340434e-05
HDHD3,-0.0008410074470172,0.0001503902293351
MYL5,-0.0008470220534414,0.0002859622698634
BEX3,-0.0008512378363236,0.0001391777558798
MRPL55,-0.0008530579546338,0.0001771242673809
ATPAF2,-0.0008531679257519,4.3945282913660354e-05
SLC31A1,-0.0008541934913087,0.0001380801821878
TBPL1,-0.000854290700864,0.0001045638792443
CHMP1A,-0.0008549133370007,0.0001842666285139
ZNF549,-0.0008554157349144,0.0002299910211086
CEP85,-0.0008604942593455,0.0003719907345823
POLR2M,-0.0008639014465585,0.0001973890442782
SRSF6,-0.000864106979869,7.297612944599201e-05
SLC16A5,-0.0008652721046998,0.0002216852220729
FOXD4L1,-0.0008664506196685,8.058906424608267e-05
UBE2V2,-0.0008720563408122,0.0004125066272016
MED19,-0.0008759083773081,0.000122111938215
PIP4K2B,-0.0008862793502314,0.000115337298016
ZNF554,-0.0008929842620696,0.0002632986711505
ATG3,-0.0008948707676187,0.0003002660201769
TRIM24,-0.0009032678188461,0.0001885394405948
NDUFA8,-0.0009052688853784,0.00026126395018
RAB33A,-0.0009061045510116,0.0001606900079036
PTP4A1,-0.0009086566843487,8.429144705718502e-05
FBXO2,-0.0009090483601778,0.0001911553854524
ORC4,-0.0009124732917514,0.0001869222825711
RCBTB1,-0.0009139430334596,0.0001118487907076
MDM4,-0.0009174901117651,0.000124427392994
SNRPB,-0.0009181224022625,5.553958979471618e-05
BNIP2,-0.0009231015834466,0.0001718336975025
NAIF1,-0.0009264389327347,0.0001422121737447
CEP43,-0.0009267096509307,0.0002332160027365
FBXO38,-0.0009306363860128,0.0001032059860281
PPP1R10,-0.0009316483745275,0.0001743870874736
PRADC1,-0.0009329136317572,0.0002588180313083
RNF14,-0.0009370047977515,7.863089858731545e-05
CKS1B,-0.000941537015562,0.0002084747321253
RAB8B,-0.0009425666279824,0.0002838557581319
MITD1,-0.0009459196946096,0.0001192047608984
NFKB1,-0.0009469813118111,0.0002178154322776
LMBR1L,-0.0009472591632844,9.280664922243358e-05
HNRNPH1,-0.0009502802591495,0.0001463980400328
BRK1,-0.0009515160921823,0.0002120735054323
RAVER2,-0.0009530700190009,0.000178755079791
INTS15,-0.0009545622939193,0.0002587303937099
PTGER3,-0.0009550710215666,0.0002860027657012
SMAD4,-0.0009559977139252,0.0004721331691972
PRCP,-0.0009596972399221,0.0001111843627422
PWP1,-0.0009614857579549,0.0001201639014598
ZBTB8OS,-0.0009636702861546,0.0002379230274162
INO80B,-0.0009642674724439,0.0002174186400471
EXOC7,-0.0009669843169453,0.0001889223663865
DMRTA2,-0.0009678015245943,0.000141065840204
MRPS24,-0.0009707092096671,0.0001162294711788
DMRTC2,-0.0009804156658822,0.0001843144172463
WIZ,-0.0009814712990809,0.0001329537037043
CORO7,-0.0009831045843089,0.0001344430077926
RAB2B,-0.0009840133942157,0.0001815470162323
CALHM6,-0.0009853061461845,0.0001088995124178
COX20,-0.0009886851145004,0.0002106941369679
ABHD6,-0.0009892487314982,0.0001258436312277
TRUB1,-0.0009896879953241,0.0002149222159484
CCDC136,-0.0009917543473104,0.0003193343495196
RNASEH2A,-0.0009923210886928,0.0002452523558443
ZC3H10,-0.0009931440634527,0.0002965877668764
TLN1,-0.0009993189010884,0.0003025781130935
ZFX,-0.0010026237374081,0.0001278124854735
PRPF39,-0.0010048518917917,0.0001822107342398
GTF3C6,-0.0010069226097333,0.0001702441493792
MARCHF6,-0.0010073920208004,0.0001351091922415
DCAF5,-0.001010089463175,0.0003992433510065
ANKK1,-0.0010211181498118,0.0001571338519496
GADD45GIP1,-0.0010221636927248,0.0001275085690084
RTEL1,-0.0010223491713031,0.0001048661414043
ZBP1,-0.0010236174221142,0.0003642750561431
NMRAL1,-0.0010280599392322,0.0001210029109091
RBM33,-0.0010289960233816,0.000281157243647
KLHDC10,-0.0010296456529466,0.0003468129460595
MAPK14,-0.0010322233431347,0.0002124028832609
YES1,-0.0010322531943312,0.0002878545949065
FAM209B,-0.0010329396508408,5.913679107802092e-05
ZNF142,-0.0010358876460894,9.556265752073696e-05
AHR,-0.001044055882223,0.0002899884121942
NKAPD1,-0.0010441910267678,0.0003174969427094
TRIM2,-0.001047127662997,8.862604551636012e-05
RHBDF2,-0.0010484740824407,0.0002225814817793
TENT5C,-0.0010522316077,0.0004082240443466
EIF5A,-0.0010645143779257,0.0002784746082192
BAHD1,-0.0010687053029686,0.0001674257480762
CABP5,-0.0010724316721883,0.0003609864787017
MRPL43,-0.0010747565768826,0.0001907293785071
ZBTB47,-0.0010747747213294,0.000224925131024
STK19,-0.0010842030055048,0.0001334110935616
LRPPRC,-0.0010845810258716,0.0001329357234822
CFAP20,-0.0010870388341615,0.0004517631952284
RALGAPB,-0.0010881447069635,0.000187418575136
SAP130,-0.0010908903491774,0.0005774413587591
DET1,-0.001091194708105,0.0001796846455711
NEB,-0.0010935215440959,0.0001751129284115
ALG6,-0.0010951533903131,0.0002312422086676
CDC123,-0.0010966708341014,0.0002449702753965
YBEY,-0.0010998412602245,0.0002074843110752
RHEB,-0.001099892475354,0.0002356394941549
ZCRB1,-0.001100386181888,0.000322836662266
TRAPPC3,-0.0011050263841973,0.0001286190706963
SEC24A,-0.0011050284581132,5.007706678943012e-05
XPO5,-0.0011061162094702,0.0003375005561472
PRRT2,-0.0011069449809562,7.816254717921901e-05
ACTR5,-0.0011123156784346,0.0001508110996735
MRPL35,-0.0011135870551223,0.0002482185326292
MFSD6,-0.001115637488816,0.0001443824449487
THAP5,-0.0011193095859029,0.0003379980764513
FUOM,-0.0011202017469652,0.0001335684858083
PEX6,-0.0011257964800041,0.000123994712012
APEX1,-0.0011264176393912,0.0002185182857291
EIPR1,-0.0011284998096638,0.0001992409966125
PRPF38B,-0.0011291114804748,0.0003039550081079
RELT,-0.0011326117662482,0.0002370634540054
ARRB2,-0.0011336882900749,0.0002634758880288
